0.6133627891540527;1935360;
0.6702060699462891;2004480;
0.67120361328125;2073600;
0.7190761566162109;2142720;
0.7639608383178711;2211840;
0.7410182952880859;2280960;
0.7649521827697754;2350080;
0.7809107303619385;2419200;
0.800856351852417;2488320;
0.8626923561096191;2557440;
0.8547112941741943;2626560;
0.8766524791717529;2695680;
0.8846328258514404;2764800;
0.9424779415130615;2833920;
0.9285135269165039;2903040;
0.9614474773406982;2972160;
1.0601587295532227;3041280;
1.0412139892578125;3110400;
1.0870907306671143;3179520;
1.1928062438964844;3248640;
1.211756706237793;3317760;
1.228710651397705;3386880;
1.262620210647583;3456000;
1.298525094985962;3525120;
1.3124876022338867;3594240;
1.3084983825683594;3663360;
1.4022464752197266;3732480;
1.3972606658935547;3801600;
1.3783109188079834;3870720;
1.3952646255493164;3939840;
1.4760496616363525;4008960;
1.5149433612823486;4078080;
0;0;
0.02692890167236328;69120;
0.047872066497802734;138240;
0.06781911849975586;207360;
0.08477139472961426;276480;
0.1047203540802002;345600;
0.14461493492126465;414720;
0.17453241348266602;483840;
0.2104358673095703;552960;
0.23836112022399902;622080;
0.2483353614807129;691200;
0.2991976737976074;760320;
0.3011937141418457;829440;
0.31914544105529785;898560;
0.3590388298034668;967680;
0.3979346752166748;1036800;
0.4168832302093506;1105920;
0.42087388038635254;1175040;
0.44281482696533203;1244160;
0.4697418212890625;1313280;
0.49068617820739746;1382400;
0.5335721969604492;1451520;
0.5624945163726807;1520640;
0.5634901523590088;1589760;
0.6213366985321045;1658880;
0.6243290901184082;1728000;
0.6362972259521484;1797120;
0.6642217636108398;1866240;
0.6901519298553467;1935360;
0.7210686206817627;2004480;
0.7380239963531494;2073600;
0.7609632015228271;2142720;
0.7649502754211426;2211840;
0.9035806655883789;2280960;
0.8906173706054688;2350080;
0.9694051742553711;2419200;
0.899592399597168;2488320;
0.9285142421722412;2557440;
0.941481351852417;2626560;
0.9753880500793457;2695680;
1.0960662364959717;2764800;
1.073127269744873;2833920;
1.0501883029937744;2903040;
1.1130199432373047;2972160;
1.0840981006622314;3041280;
1.1130211353302002;3110400;
1.1339645385742188;3179520;
1.1898150444030762;3248640;
1.2077679634094238;3317760;
1.1967973709106445;3386880;
1.2945358753204346;3456000;
1.2346951961517334;3525120;
1.2825675010681152;3594240;
1.3055047988891602;3663360;
1.3304390907287598;3732480;
1.3603594303131104;3801600;
1.3952648639678955;3870720;
1.4082310199737549;3939840;
1.4580976963043213;4008960;
1.4441356658935547;4078080;
0;0;
0.028923988342285156;69120;
0.05086398124694824;138240;
0.08178162574768066;207360;
0.11369681358337402;276480;
0.12666082382202148;345600;
0.15159368515014648;414720;
0.16954612731933594;483840;
0.2124319076538086;552960;
0.23537087440490723;622080;
0.28423571586608887;691200;
0.26728367805480957;760320;
0.30219149589538574;829440;
0.33609867095947266;898560;
0.35006284713745117;967680;
0.37399888038635254;1036800;
0.43782806396484375;1105920;
0.4138915538787842;1175040;
0.4637587070465088;1244160;
0.5056464672088623;1313280;
0.5455400943756104;1382400;
0.5335721969604492;1451520;
0.5485320091247559;1520640;
0.5764577388763428;1589760;
0.6482639312744141;1658880;
0.607372522354126;1728000;
0.691150426864624;1797120;
0.6791834831237793;1866240;
0.6861629486083984;1935360;
0.7041158676147461;2004480;
0.7460033893585205;2073600;
0.7739284038543701;2142720;
0.788888692855835;2211840;
0.7898850440979004;2280960;
0.8277838230133057;2350080;
0.9105608463287354;2419200;
0.880643367767334;2488320;
0.9484610557556152;2557440;
0.9554424285888672;2626560;
0.9933416843414307;2695680;
0.9803738594055176;2764800;
1.0521841049194336;2833920;
1.050191879272461;2903040;
1.086092233657837;2972160;
1.0930745601654053;3041280;
1.141944169998169;3110400;
1.1698627471923828;3179520;
1.1608922481536865;3248640;
1.24466872215271;3317760;
1.2805697917938232;3386880;
1.145932912826538;3456000;
1.113020658493042;3525120;
1.0920774936676025;3594240;
1.1200013160705566;3663360;
1.1160128116607666;3732480;
1.1628870964050293;3801600;
1.1888163089752197;3870720;
1.1908128261566162;3939840;
1.2047755718231201;4008960;
1.2317020893096924;4078080;
0;0;
0.02393364906311035;69120;
0.047872304916381836;138240;
0.06781768798828125;207360;
0.08776497840881348;276480;
0.10571646690368652;345600;
0.13064980506896973;414720;
0.1685473918914795;483840;
0.17752504348754883;552960;
0.20245790481567383;622080;
0.20943951606750488;691200;
0.23337507247924805;760320;
0.2573111057281494;829440;
0.2762610912322998;898560;
0.28922533988952637;967680;
0.32213759422302246;1036800;
0.410900354385376;1105920;
0.35504579544067383;1175040;
0.3889601230621338;1244160;
0.4039185047149658;1313280;
0.4308450222015381;1382400;
0.44879770278930664;1451520;
0.46276092529296875;1520640;
0.47672510147094727;1589760;
0.5056467056274414;1658880;
0.538557767868042;1728000;
0.5445432662963867;1797120;
0.5614969730377197;1866240;
0.6193413734436035;1935360;
0.5924146175384521;2004480;
0.639289379119873;2073600;
0.6392879486083984;2142720;
0.6831698417663574;2211840;
0.6921451091766357;2280960;
0.7220668792724609;2350080;
0.7320406436920166;2419200;
0.7450032234191895;2488320;
0.7809102535247803;2557440;
0.7819061279296875;2626560;
0.8168144226074219;2695680;
0.856705904006958;2764800;
0.8247919082641602;2833920;
0.8966000080108643;2903040;
0.8886218070983887;2972160;
0.9175446033477783;3041280;
0.9305100440979004;3110400;
0.983367919921875;3179520;
0.9714014530181885;3248640;
1.0551774501800537;3317760;
1.040215253829956;3386880;
1.0571699142456055;3456000;
1.049191951751709;3525120;
1.1020498275756836;3594240;
1.0940725803375244;3663360;
1.1469290256500244;3732480;
1.1519179344177246;3801600;
1.1608924865722656;3870720;
1.187821388244629;3939840;
1.1977946758270264;4008960;
1.2745893001556396;4078080;
0;0;
